,symbol,correlation,pvalue
7763,KCNJ14,-0.085714286,0.919444444
7764,ISOC1,-0.085714286,0.919444444
7765,LCE4A,-0.085714286,0.919444444
7766,NPAS2,-0.085714286,0.919444444
7767,MEF2A,-0.085714286,0.919444444
7768,IFIH1,0.657142857,0.175
7769,MT1X,0.657142857,0.175
7770,SOWAHD,0.657142857,0.175
7771,ESAM,0.657142857,0.175
7772,CACNG5,-0.085714286,0.919444444
7773,TIA1,-0.085714286,0.919444444
7774,PEAK3,-0.085714286,0.919444444
7775,GPR50,-0.085714286,0.919444444
7776,ZBTB21,-0.085714286,0.919444444
7777,SLC16A8,-0.085714286,0.919444444
7778,PLCD1,0.657142857,0.175
7779,DUSP10,0.657142857,0.175
7780,TASL,0.657142857,0.175
7781,AADACL3,0.657142857,0.175
7782,SLC35G3,0.657142857,0.175
7783,LINC01119,-0.085714286,0.919444444
7784,PTPMT1,-0.085714286,0.919444444
7785,BBOF1,-0.085714286,0.919444444
7786,OR52A5,0.657142857,0.175
7787,BCAN,0.657142857,0.175
7788,NPR3,-0.085714286,0.919444444
7789,PHF6,0.657142857,0.175
7790,SH3KBP1,-0.085714286,0.919444444
7791,DENND1A,0.657142857,0.175
7792,WDR12,-0.085714286,0.919444444
7793,LOC100128310,0.657142857,0.175
7794,OLFML1,0.657142857,0.175
7795,MAPK1IP1L,-0.085714286,0.919444444
7796,TBCE,-0.085714286,0.919444444
7797,SPATA48,-0.085714286,0.919444444
7798,NELFCD,0.657142857,0.175
7799,HNRNPUL1,-0.085714286,0.919444444
7800,SMPDL3A,-0.085714286,0.919444444
7801,PCDHGB7,-0.085714286,0.919444444
7802,CLGN,-0.085714286,0.919444444
7803,KCNN2,-0.085714286,0.919444444
7804,ATAD3C,0.657142857,0.175
7805,IMMP1L,0.657142857,0.175
7806,LIPF,0.657142857,0.175
7807,PIK3R5,0.657142857,0.175
7808,DRC3,0.657142857,0.175
7809,IL31RA,0.657142857,0.175
7810,ZNF165,-0.085714286,0.919444444
7811,SNORA61,0.657142857,0.175
7812,TTC1,-0.085714286,0.919444444
7813,SYT16,0.657142857,0.175
7814,ASXL2,0.657142857,0.175
7815,UGT2B11,0.657142857,0.175
7816,PBX2,0.657142857,0.175
7817,P2RY12,-0.085714286,0.919444444
7818,DCST1,-0.085714286,0.919444444
7819,PRSS50,-0.085714286,0.919444444
7820,ZNF717,-0.085714286,0.919444444
7821,FSIP1,-0.085714286,0.919444444
7822,RNF123,-0.085714286,0.919444444
7823,GRIA1,-0.085714286,0.919444444
7824,PIK3C2A,-0.085714286,0.919444444
7825,LOC100130992,-0.085714286,0.919444444
7826,PPP1CC,0.657142857,0.175
7827,LIG4,-0.085714286,0.919444444
7828,UBXN11,-0.085714286,0.919444444
7829,MCMBP,0.657142857,0.175
7830,ARMCX6,0.657142857,0.175
7831,TBC1D21,0.657142857,0.175
7832,PGAP3,0.657142857,0.175
7833,HAS2-AS1,0.657142857,0.175
7834,RPL13,0.657142857,0.175
7835,TOLLIP,-0.085714286,0.919444444
7836,RBM47,0.657142857,0.175
7837,TUBAL3,0.657142857,0.175
7838,TMPRSS7,0.657142857,0.175
7839,HM13,0.657142857,0.175
7840,HAUS8,0.657142857,0.175
7841,ZXDA,-0.085714286,0.919444444
7842,IDH1,0.657142857,0.175
7843,OGFRL1,0.657142857,0.175
7844,RGS20,-0.085714286,0.919444444
7845,ZNF282,0.657142857,0.175
7846,ENHO,0.657142857,0.175
7847,ARHGEF40,-0.085714286,0.919444444
7848,REG3A,-0.085714286,0.919444444
7849,NPAS1,0.657142857,0.175
7850,KIAA0100,0.657142857,0.175
7851,ATG16L1,-0.085714286,0.919444444
7852,MRGPRG-AS1,0.657142857,0.175
7853,EOMES,0.657142857,0.175
7854,ATOH7,-0.085714286,0.919444444
7855,GTF2H1,-0.085714286,0.919444444
7856,CCDC6,-0.085714286,0.919444444
7857,PDE6H,-0.085714286,0.919444444
7858,BET1,-0.085714286,0.919444444
7859,VENTX,0.657142857,0.175
7860,USP45,0.657142857,0.175
7861,MMEL1,0.657142857,0.175
7862,TRMT2B,-0.085714286,0.919444444
7863,SRRM4,-0.085714286,0.919444444
7864,RFPL3,-0.085714286,0.919444444
7865,ERCC8,-0.085714286,0.919444444
7866,TIGAR,-0.085714286,0.919444444
7867,BTD,0.657142857,0.175
7868,ZNF419,0.657142857,0.175
7869,JAG2,0.657142857,0.175
7870,ERCC3,-0.085714286,0.919444444
7871,LAYN,0.657142857,0.175
7872,RTN4R,-0.085714286,0.919444444
7873,GAB1,0.657142857,0.175
7874,SNORA36C,0.657142857,0.175
7875,SCAMP3,0.657142857,0.175
7876,SAYSD1,0.657142857,0.175
7877,SYMPK,0.657142857,0.175
7878,ZNF99,0.657142857,0.175
7879,TRAF2,0.657142857,0.175
7880,SLC46A3,-0.085714286,0.919444444
7881,PTHLH,-0.085714286,0.919444444
7882,FTSJ1,-0.085714286,0.919444444
7883,UTP18,-0.085714286,0.919444444
7884,MBD5,0.657142857,0.175
7885,EMC2,0.657142857,0.175
7886,MICB,0.657142857,0.175
7887,C11orf42,-0.085714286,0.919444444
7888,MIR29B1,0.657142857,0.175
7889,OR51B5,0.657142857,0.175
7890,CACNG4,0.657142857,0.175
7891,RNPEP,0.657142857,0.175
7892,CEP85,0.657142857,0.175
7893,TRPM5,-0.085714286,0.919444444
7894,DDX54,-0.085714286,0.919444444
7895,FEM1B,-0.085714286,0.919444444
7896,WHRN,-0.085714286,0.919444444
7897,RYR2,-0.085714286,0.919444444
7898,KMT5A,0.657142857,0.175
7899,ITFG2,-0.085714286,0.919444444
7900,KIAA1217,-0.085714286,0.919444444
7901,SCARA3,0.657142857,0.175
7902,CCDC160,0.657142857,0.175
7903,SYT11,-0.085714286,0.919444444
7904,MAN1A1,-0.085714286,0.919444444
7905,HAPLN1,-0.085714286,0.919444444
7906,NDOR1,0.657142857,0.175
7907,KRTAP10-4,-0.085714286,0.919444444
7908,EPS8,0.657142857,0.175
7909,ARHGAP44,-0.085714286,0.919444444
7910,SLC25A14,-0.085714286,0.919444444
7911,MRAP,0.657142857,0.175
7912,NR2C2,-0.085714286,0.919444444
7913,C5,0.657142857,0.175
7914,FOXE3,-0.085714286,0.919444444
7915,YIF1A,0.657142857,0.175
7916,PGP,0.657142857,0.175
7917,VSX1,0.657142857,0.175
7918,FOXO3,0.657142857,0.175
7919,PIAS2,-0.085714286,0.919444444
7920,LGALS9C,0.657142857,0.175
7921,KRT8P41,0.657142857,0.175
7922,ZNF281,0.657142857,0.175
7923,GATAD1,0.657142857,0.175
7924,TPM3P9,-0.085714286,0.919444444
7925,C2orf49,0.657142857,0.175
7926,SDC3,-0.085714286,0.919444444
7927,CEP57,-0.085714286,0.919444444
7928,NPAS3,0.657142857,0.175
7929,LOC100287834,0.657142857,0.175
7930,KRTAP12-1,0.657142857,0.175
7931,EXO5,0.657142857,0.175
7932,SLAIN1,0.657142857,0.175
7933,ECD,-0.085714286,0.919444444
7934,NISCH,0.657142857,0.175
7935,MRPL20,-0.085714286,0.919444444
7936,LINC02774,-0.085714286,0.919444444
7937,SPCS2,-0.085714286,0.919444444
7938,AVPR2,0.657142857,0.175
7939,MTG2,0.657142857,0.175
7940,GDI1,-0.085714286,0.919444444
7941,LINC01101,-0.085714286,0.919444444
7942,PTPRQ,0.657142857,0.175
7943,SETDB1,0.657142857,0.175
7944,ABHD14A,-0.085714286,0.919444444
7945,CHRNA2,-0.085714286,0.919444444
7946,CISD3,0.657142857,0.175
7947,C12orf50,0.657142857,0.175
7948,RUSF1,-0.085714286,0.919444444
7949,STX18-AS1,0.657142857,0.175
7950,ASAP1,0.657142857,0.175
7951,NPY1R,-0.085714286,0.919444444
7952,RBBP8,0.657142857,0.175
7953,MED14,0.657142857,0.175
7954,PHKB,-0.085714286,0.919444444
7955,UBR3,-0.085714286,0.919444444
7956,H2BC21,0.657142857,0.175
7957,PCAT18,0.657142857,0.175
7958,ERMN,0.657142857,0.175
7959,PRODH2,0.657142857,0.175
7960,CCDC68,-0.085714286,0.919444444
7961,UBE2V1,0.657142857,0.175
7962,NMD3,-0.085714286,0.919444444
7963,CACYBP,-0.085714286,0.919444444
7964,FAM120B,-0.085714286,0.919444444
7965,SRP19,-0.085714286,0.919444444
7966,SLED1,0.657142857,0.175
7967,SLC25A41,0.657142857,0.175
7968,IFT46,-0.085714286,0.919444444
7969,DPH1,-0.085714286,0.919444444
7970,GSC,0.657142857,0.175
7971,DMAP1,0.657142857,0.175
7972,BZW1,-0.085714286,0.919444444
7973,SLAMF8,0.657142857,0.175
7974,SDCBP2,0.657142857,0.175
7975,INE1,0.657142857,0.175
7976,NAV1,-0.085714286,0.919444444
7977,SGSM1,-0.085714286,0.919444444
7978,STUM,0.657142857,0.175
7979,MID2,-0.085714286,0.919444444
7980,RBM23,0.657142857,0.175
7981,KYAT1,0.657142857,0.175
7982,YIPF4,-0.085714286,0.919444444
7983,NUP54,-0.085714286,0.919444444
7984,PRAG1,-0.085714286,0.919444444
7985,TRIM50,-0.085714286,0.919444444
7986,CEP78,0.657142857,0.175
7987,CPZ,-0.085714286,0.919444444
7988,IQCK,-0.085714286,0.919444444
7989,CPSF4L,0.657142857,0.175
7990,RPL13AP3,0.657142857,0.175
7991,BMF,0.657142857,0.175
7992,PSG8,0.657142857,0.175
7993,TBC1D17,-0.085714286,0.919444444
7994,CCL11,-0.085714286,0.919444444
7995,TEPSIN,0.657142857,0.175
7996,MIR519D,0.657142857,0.175
7997,IKZF1,0.657142857,0.175
7998,ELOVL1,0.657142857,0.175
7999,UBE2NL,-0.085714286,0.919444444
8000,BBS7,-0.085714286,0.919444444
8001,TMEM233,-0.085714286,0.919444444
8002,EXOC8,-0.085714286,0.919444444
8003,KRTAP4-11,-0.085714286,0.919444444
8004,UAP1L1,0.657142857,0.175
8005,COQ3,-0.085714286,0.919444444
8006,COMMD9,-0.085714286,0.919444444
8007,SNED1,-0.085714286,0.919444444
8008,ABCB6,0.657142857,0.175
8009,IWS1,0.657142857,0.175
8010,SPANXA2-OT1,-0.085714286,0.919444444
8011,SMAD5,0.657142857,0.175
8012,ABCA10,-0.085714286,0.919444444
8013,IL7R,0.657142857,0.175
8014,ALDH1A1,-0.085714286,0.919444444
8015,NACA,-0.085714286,0.919444444
8016,TMEM191C,0.657142857,0.175
8017,CX3CR1,-0.085714286,0.919444444
8018,RASL11A,0.657142857,0.175
8019,IPW,-0.085714286,0.919444444
8020,VWA3A,0.657142857,0.175
8021,RFPL2,-0.085714286,0.919444444
8022,CD24,-0.085714286,0.919444444
8023,KRT86,-0.085714286,0.919444444
8024,C8orf48,0.657142857,0.175
8025,GHDC,-0.085714286,0.919444444
8026,ZNF667-AS1,-0.085714286,0.919444444
8027,INO80E,-0.085714286,0.919444444
8028,ADAP1,0.657142857,0.175
8029,RASA3,0.657142857,0.175
8030,SDHAP1,-0.085714286,0.919444444
8031,TMTC3,-0.085714286,0.919444444
8032,SHKBP1,-0.085714286,0.919444444
8033,LINC01347,0.657142857,0.175
8034,UBL7,-0.085714286,0.919444444
8035,ITFG2-AS1,-0.085714286,0.919444444
8036,TSPEAR,-0.085714286,0.919444444
8037,VPS52,-0.085714286,0.919444444
8038,MCF2L-AS1,-0.085714286,0.919444444
8039,COG1,-0.085714286,0.919444444
8040,CEL,0.657142857,0.175
8041,MPEG1,0.657142857,0.175
8042,PRRC2B,-0.085714286,0.919444444
8043,NUTF2,-0.085714286,0.919444444
8044,LRRC34,-0.085714286,0.919444444
8045,HMOX1,0.657142857,0.175
8046,CD99,0.657142857,0.175
8047,TCF20,0.657142857,0.175
8048,FCN3,0.657142857,0.175
8049,ZNF610,-0.085714286,0.919444444
8050,LY9,-0.085714286,0.919444444
8051,IGSF5,0.657142857,0.175
8052,BTN2A1,-0.085714286,0.919444444
8053,RAB24,0.657142857,0.175
8054,PIAS3,-0.085714286,0.919444444
8055,SWI5,0.657142857,0.175
8056,DYTN,-0.085714286,0.919444444
8057,BCORL1,0.657142857,0.175
8058,LRRC37B,0.657142857,0.175
8059,ZC3H13,0.657142857,0.175
8060,DACT1,-0.085714286,0.919444444
8061,CPSF2,0.657142857,0.175
8062,CCT4,-0.085714286,0.919444444
8063,ADAT3,0.657142857,0.175
8064,HOXB2,-0.085714286,0.919444444
8065,GAGE10,-0.085714286,0.919444444
8066,ZNF778,-0.085714286,0.919444444
8067,KLK3,-0.085714286,0.919444444
8068,LYPD2,-0.085714286,0.919444444
8069,CXCL1,0.657142857,0.175
8070,LOC100129307,0.657142857,0.175
8071,EIF4G3,0.657142857,0.175
8072,MIR218-2,0.657142857,0.175
8073,ZFYVE9,-0.085714286,0.919444444
8074,MIR15A,-0.085714286,0.919444444
8075,PABIR2,-0.085714286,0.919444444
8076,CANX,-0.085714286,0.919444444
8077,HSD17B11,-0.085714286,0.919444444
8078,SNORD36A,-0.085714286,0.919444444
8079,FBXO48,0.657142857,0.175
8080,LAPTM4A,0.657142857,0.175
8081,MAST4,0.657142857,0.175
8082,GEMIN8,0.657142857,0.175
8083,CHAC2,-0.085714286,0.919444444
8084,SHISA3,0.657142857,0.175
8085,LOC649133,0.657142857,0.175
8086,COL13A1,0.657142857,0.175
8087,GAPDH,-0.085714286,0.919444444
8088,LAMA4,0.657142857,0.175
8089,ARMCX3,-0.085714286,0.919444444
8090,HOXD4,0.657142857,0.175
8091,RAB32,0.657142857,0.175
8092,BMS1P20,0.657142857,0.175
8093,LINC01512,0.657142857,0.175
8094,PEX12,0.657142857,0.175
8095,MAPK8IP1P2,-0.085714286,0.919444444
8096,CT45A5,-0.085714286,0.919444444
8097,ZNF461,0.657142857,0.175
8098,CADM3,-0.085714286,0.919444444
8099,FAM217B,-0.085714286,0.919444444
8100,SEL1L3,0.657142857,0.175
8101,SZT2,-0.085714286,0.919444444
8102,SCAND2P,0.657142857,0.175
8103,ANHX,0.657142857,0.175
8104,GID8,0.657142857,0.175
8105,ANGEL1,0.657142857,0.175
8106,RIMKLB,0.657142857,0.175
8107,SHC2,0.657142857,0.175
8108,EIF3A,0.657142857,0.175
8109,ZMYND8,0.657142857,0.175
8110,ZNF394,0.657142857,0.175
8111,MAPKAP1,0.657142857,0.175
8112,FMC1,0.657142857,0.175
8113,TXLNG,-0.085714286,0.919444444
8114,CD180,-0.085714286,0.919444444
8115,HMGCR,-0.085714286,0.919444444
8116,PRDM10,-0.085714286,0.919444444
8117,LINC00968,0.657142857,0.175
8118,TTC21A,0.657142857,0.175
8119,KAT6B,0.657142857,0.175
8120,MN1,-0.085714286,0.919444444
8121,TSPAN6,0.657142857,0.175
8122,KLHL25,0.657142857,0.175
8123,NLE1,-0.085714286,0.919444444
8124,NUDT8,0.657142857,0.175
8125,SLC4A10,-0.085714286,0.919444444
8126,CCDC8,0.657142857,0.175
8127,TMCC1,-0.085714286,0.919444444
8128,NSFL1C,0.657142857,0.175
8129,DSCR10,-0.085714286,0.919444444
8130,TSC2,-0.085714286,0.919444444
8131,RHEX,-0.085714286,0.919444444
8132,TRAF4,0.657142857,0.175
8133,KRT79,-0.085714286,0.919444444
8134,FADD,0.657142857,0.175
8135,KRTAP10-10,0.657142857,0.175
8136,CCDC34,0.657142857,0.175
8137,PRR32,-0.085714286,0.919444444
8138,CASP16P,0.657142857,0.175
8139,TAB2,0.657142857,0.175
8140,DNAH8,-0.085714286,0.919444444
8141,FXR1,0.657142857,0.175
8142,GALNT12,-0.085714286,0.919444444
8143,EBI3,0.657142857,0.175
8144,LYPD5,-0.085714286,0.919444444
8145,TRPC1,-0.085714286,0.919444444
8146,TMA16,-0.085714286,0.919444444
8147,IRX2,0.657142857,0.175
8148,LMAN2L,0.657142857,0.175
8149,LINC02693,0.657142857,0.175
8150,LCE5A,0.657142857,0.175
8151,CRACR2A,0.657142857,0.175
8152,RFPL3S,0.657142857,0.175
8153,ALG3,0.657142857,0.175
8154,RBM41,0.657142857,0.175
8155,UBA2,0.657142857,0.175
8156,OR4K17,-0.085714286,0.919444444
8157,CYP2E1,-0.085714286,0.919444444
8158,HMGA2,0.657142857,0.175
8159,CLEC6A,0.657142857,0.175
8160,APOL1,0.657142857,0.175
8161,SNORD12B,-0.085714286,0.919444444
8162,FOXB2,0.657142857,0.175
8163,CDC7,-0.085714286,0.919444444
8164,CHTF8,0.657142857,0.175
8165,REEP2,0.657142857,0.175
8166,ARHGDIB,0.657142857,0.175
8167,SAT1,0.657142857,0.175
8168,MIR99AHG,-0.085714286,0.919444444
8169,CD1A,-0.085714286,0.919444444
8170,SYS1,0.657142857,0.175
8171,SMIM11,0.657142857,0.175
8172,OGFOD3,0.657142857,0.175
8173,PTPN9,-0.085714286,0.919444444
8174,MTCL1,-0.085714286,0.919444444
8175,KCNK10,0.657142857,0.175
8176,HAND2,0.657142857,0.175
8177,AMD1,-0.085714286,0.919444444
8178,PRSS8,0.657142857,0.175
8179,TONSL,-0.085714286,0.919444444
8180,E2F4,0.657142857,0.175
8181,GRAMD1C,0.657142857,0.175
8182,RBP2,0.657142857,0.175
8183,SLC25A37,0.657142857,0.175
8184,OR10K1,-0.085714286,0.919444444
8185,AQP7P1,0.657142857,0.175
8186,TOMM5,-0.085714286,0.919444444
8187,PCBP1-AS1,0.657142857,0.175
8188,ING1,-0.085714286,0.919444444
8189,FAM114A1,0.657142857,0.175
8190,APBA1,-0.085714286,0.919444444
8191,SAE1,-0.085714286,0.919444444
8192,NMNAT3,0.657142857,0.175
8193,GBE1,-0.085714286,0.919444444
8194,SNORA29,0.657142857,0.175
8195,LINC01128,-0.085714286,0.919444444
8196,CAMKMT,-0.085714286,0.919444444
8197,ABHD17B,0.657142857,0.175
8198,ARHGAP23,0.657142857,0.175
8199,MORF4L1,-0.085714286,0.919444444
8200,EDN1,0.657142857,0.175
8201,ADRA1A,0.657142857,0.175
8202,OIT3,0.657142857,0.175
8203,DUSP8,0.657142857,0.175
8204,LOC100128398,0.657142857,0.175
8205,HACD1,-0.085714286,0.919444444
8206,FAM151A,0.657142857,0.175
8207,KRTAP12-2,-0.085714286,0.919444444
8208,PGRMC2,0.657142857,0.175
8209,GLIS1,-0.085714286,0.919444444
8210,SH2B2,-0.085714286,0.919444444
8211,ZNF280C,-0.085714286,0.919444444
8212,TTC34,-0.085714286,0.919444444
8213,SNORD113-4,0.657142857,0.175
8214,GNMT,-0.085714286,0.919444444
8215,PLEKHG2,0.657142857,0.175
8216,CCN4,0.657142857,0.175
8217,DPT,0.657142857,0.175
8218,GNA11,0.657142857,0.175
8219,ALG10B,-0.085714286,0.919444444
8220,SIPA1L3,-0.085714286,0.919444444
8221,FOS,0.657142857,0.175
8222,SLC30A7,0.657142857,0.175
8223,NAA25,-0.085714286,0.919444444
8224,TRIML1,-0.085714286,0.919444444
8225,CGA,0.657142857,0.175
8226,TRIM41,0.657142857,0.175
8227,DCAF8,0.657142857,0.175
8228,CCDC178,-0.085714286,0.919444444
8229,OSR2,-0.085714286,0.919444444
8230,PRUNE1,-0.085714286,0.919444444
8231,NYX,0.657142857,0.175
8232,MROH7,0.657142857,0.175
8233,JOSD2,-0.085714286,0.919444444
8234,PREB,0.657142857,0.175
8235,C4orf36,-0.085714286,0.919444444
8236,OR2G3,0.657142857,0.175
8237,MIR21,-0.085714286,0.919444444
8238,EGOT,0.657142857,0.175
8239,LINC00515,-0.085714286,0.919444444
8240,KCNIP4-IT1,0.657142857,0.175
8241,PANK4,-0.085714286,0.919444444
8242,RPS27A,-0.085714286,0.919444444
8243,MTURN,0.657142857,0.175
8244,KRT81,-0.085714286,0.919444444
8245,CD300E,-0.085714286,0.919444444
8246,THOC1,0.657142857,0.175
8247,GIMAP4,0.657142857,0.175
8248,MAPRE3,-0.085714286,0.919444444
8249,PBRM1,0.657142857,0.175
8250,NAT8,-0.085714286,0.919444444
8251,ATXN7,0.657142857,0.175
8252,SASS6,-0.085714286,0.919444444
8253,ANKS1B,0.657142857,0.175
8254,TBCB,-0.085714286,0.919444444
8255,NSUN4,0.657142857,0.175
8256,ZNF585A,0.657142857,0.175
8257,PRRC2C,-0.085714286,0.919444444
8258,USP4,-0.085714286,0.919444444
8259,SRSF5,0.657142857,0.175
8260,ANAPC1P1,-0.085714286,0.919444444
8261,ZFP1,-0.085714286,0.919444444
8262,YIPF1,-0.085714286,0.919444444
8263,SHROOM2,-0.085714286,0.919444444
8264,NRG4,-0.085714286,0.919444444
8265,ZIC4,0.657142857,0.175
8266,EPHA8,-0.085714286,0.919444444
8267,BTBD1,-0.085714286,0.919444444
8268,DNAH1,0.657142857,0.175
8269,GM2A,0.657142857,0.175
8270,TMEM199,-0.085714286,0.919444444
8271,LINC02897,0.657142857,0.175
8272,ZMPSTE24,0.657142857,0.175
8273,BANF2,-0.085714286,0.919444444
8274,PRRG4,0.657142857,0.175
8275,STAT3,0.657142857,0.175
8276,NAPA,-0.085714286,0.919444444
8277,MRPL27,0.657142857,0.175
8278,WHAMMP2,0.657142857,0.175
8279,BIRC5,0.657142857,0.175
8280,LIPE,0.657142857,0.175
8281,TIMM10B,0.657142857,0.175
8282,ENDOV,0.657142857,0.175
8283,MAP3K10,0.657142857,0.175
8284,SAC3D1,0.657142857,0.175
8285,GRK4,0.657142857,0.175
8286,RPS19BP1,0.657142857,0.175
8287,OR2AK2,-0.085714286,0.919444444
8288,DYRK4,-0.085714286,0.919444444
8289,NACA4P,-0.085714286,0.919444444
8290,C19orf38,0.657142857,0.175
8291,ZBTB33,-0.085714286,0.919444444
8292,ETNK1,-0.085714286,0.919444444
8293,RPL7A,-0.085714286,0.919444444
8294,CCDC88A,0.657142857,0.175
8295,KRT39,-0.085714286,0.919444444
8296,MACROD2,-0.085714286,0.919444444
8297,SEPTIN4,0.657142857,0.175
8298,ACY3,-0.085714286,0.919444444
8299,DDAH1,-0.085714286,0.919444444
8300,FLCN,0.657142857,0.175
8301,ZNF74,0.657142857,0.175
8302,TRIM66,0.657142857,0.175
8303,KBTBD3,-0.085714286,0.919444444
8304,NTAQ1,-0.085714286,0.919444444
8305,APOA4,-0.085714286,0.919444444
8306,DMRTC2,-0.085714286,0.919444444
8307,MDFIC,0.657142857,0.175
8308,NRM,0.657142857,0.175
8309,C18orf63,-0.085714286,0.919444444
8310,ITGA1,0.657142857,0.175
8311,POLR1D,0.657142857,0.175
8312,LRFN3,0.657142857,0.175
8313,FAM43B,0.657142857,0.175
8314,TMED9,0.657142857,0.175
8315,FCHSD2,0.657142857,0.175
8316,TRIM13,0.657142857,0.175
8317,B3GALT2,-0.085714286,0.919444444
8318,FAM90A27P,-0.085714286,0.919444444
8319,IL1A,-0.085714286,0.919444444
8320,ZSCAN30,0.657142857,0.175
8321,TNN,-0.085714286,0.919444444
8322,ALKBH2,0.657142857,0.175
8323,NF2,0.657142857,0.175
8324,PPP1R3C,0.657142857,0.175
8325,PPIC,0.657142857,0.175
8326,RNF7,-0.085714286,0.919444444
8327,PPP1R21,0.657142857,0.175
8328,SYCE2,-0.085714286,0.919444444
8329,IL32,0.657142857,0.175
8330,TSNAXIP1,0.657142857,0.175
8331,METRNL,0.657142857,0.175
8332,FBP1,0.657142857,0.175
8333,ZWINT,-0.085714286,0.919444444
8334,STARD10,0.657142857,0.175
8335,APIP,0.657142857,0.175
8336,RNF139,0.657142857,0.175
8337,MIR411,0.657142857,0.175
8338,FUT11,0.657142857,0.175
8339,PTGIR,-0.085714286,0.919444444
8340,RBM18,-0.085714286,0.919444444
8341,COX8C,-0.085714286,0.919444444
8342,P2RX6,0.657142857,0.175
8343,PRRG3,0.657142857,0.175
8344,ZCCHC9,-0.085714286,0.919444444
8345,ATP6AP1,-0.085714286,0.919444444
8346,NPFFR2,-0.085714286,0.919444444
8347,SLC25A17,-0.085714286,0.919444444
8348,PCDH9,-0.085714286,0.919444444
8349,PSG2,-0.085714286,0.919444444
8350,RPS2P32,0.657142857,0.175
8351,OR5M9,-0.085714286,0.919444444
8352,LCP1,0.657142857,0.175
8353,GCNA,0.657142857,0.175
8354,PIGK,-0.085714286,0.919444444
8355,ZNF260,0.657142857,0.175
8356,FRG1BP,0.657142857,0.175
8357,KDM3A,0.657142857,0.175
8358,SYN3,-0.085714286,0.919444444
8359,SPZ1,0.657142857,0.175
8360,SDR39U1,-0.085714286,0.919444444
8361,GNG8,0.657142857,0.175
8362,PCGF6,-0.085714286,0.919444444
8363,MEST,-0.085714286,0.919444444
8364,COL11A2,0.657142857,0.175
8365,BCL7B,0.657142857,0.175
8366,DENND4B,0.657142857,0.175
8367,CLK2P1,-0.085714286,0.919444444
8368,HYI,0.657142857,0.175
8369,SLC37A1,0.657142857,0.175
8370,DHFR,0.657142857,0.175
8371,IFITM4P,-0.085714286,0.919444444
8372,TBX21,0.657142857,0.175
8373,MYO1H,0.657142857,0.175
8374,ACTRT1,-0.085714286,0.919444444
8375,OR5V1,0.657142857,0.175
8376,PTPN20,0.657142857,0.175
8377,SERINC3,-0.085714286,0.919444444
8378,MAFIP,-0.085714286,0.919444444
8379,IL25,0.657142857,0.175
8380,DLX5,-0.085714286,0.919444444
8381,SDC2,0.657142857,0.175
8382,COL28A1,-0.085714286,0.919444444
8383,TRIO,-0.085714286,0.919444444
8384,PKDCC,0.657142857,0.175
8385,PTPN1,0.657142857,0.175
8386,CHAC1,-0.085714286,0.919444444
8387,ATP2A1,-0.085714286,0.919444444
8388,OVCA2,0.657142857,0.175
8389,HEXIM2,0.657142857,0.175
8390,KIF22,0.657142857,0.175
8391,CCM2,0.657142857,0.175
8392,ATF3,0.657142857,0.175
8393,PLCL1,0.657142857,0.175
8394,HCG27,0.657142857,0.175
8395,HPS4,0.657142857,0.175
8396,SOX9,0.657142857,0.175
8397,OR9G9,-0.085714286,0.919444444
8398,TMED5,-0.085714286,0.919444444
8399,TNFRSF10C,-0.085714286,0.919444444
8400,DNAJC28,0.657142857,0.175
8401,KRTAP1-1,-0.085714286,0.919444444
8402,MDGA2,-0.085714286,0.919444444
8403,NDUFS7,0.657142857,0.175
8404,MTHFD2,0.657142857,0.175
8405,PFDN2,0.657142857,0.175
8406,ANG,0.657142857,0.175
8407,ZIC2,0.657142857,0.175
8408,SYNE3,-0.085714286,0.919444444
8409,MKRN2,-0.085714286,0.919444444
8410,TMEM128,-0.085714286,0.919444444
8411,UBE2Z,-0.085714286,0.919444444
8412,MIR17HG,-0.085714286,0.919444444
8413,BBOX1,0.657142857,0.175
8414,AKAP7,0.657142857,0.175
8415,VCP,-0.085714286,0.919444444
8416,MRPL49,-0.085714286,0.919444444
8417,H4C5,0.657142857,0.175
8418,HYOU1,-0.085714286,0.919444444
8419,ZDHHC6,-0.085714286,0.919444444
8420,SLC29A3,0.657142857,0.175
8421,BOLA2,0.657142857,0.175
8422,ANAPC11,0.657142857,0.175
8423,CARD16,-0.085714286,0.919444444
8424,GABPA,0.657142857,0.175
8425,C3AR1,0.657142857,0.175
8426,CD320,0.657142857,0.175
8427,RHOXF2B,0.657142857,0.175
8428,SNORD110,0.657142857,0.175
8429,DYNLRB2,0.657142857,0.175
8430,PYCARD,0.657142857,0.175
8431,BRIX1,-0.085714286,0.919444444
8432,TEKT1,0.657142857,0.175
8433,HERC2P2,0.657142857,0.175
8434,ZNF567,-0.085714286,0.919444444
8435,STX19,-0.085714286,0.919444444
8436,KRT2,-0.085714286,0.919444444
8437,HFM1,-0.085714286,0.919444444
8438,UTP3,-0.085714286,0.919444444
8439,MAGEB6,-0.085714286,0.919444444
8440,SBK3,0.657142857,0.175
8441,PWRN2,0.657142857,0.175
8442,KLF16,-0.085714286,0.919444444
8443,RETREG2,-0.085714286,0.919444444
8444,ODF3L2,0.657142857,0.175
8445,CENPP,-0.085714286,0.919444444
8446,FFAR4,-0.085714286,0.919444444
8447,LINC00857,0.657142857,0.175
8448,LOC100131496,0.657142857,0.175
