,symbol,correlation,pvalue
16327,ATG9A,-0.371428571,0.497222222
16328,MIR1827,-0.371428571,0.497222222
16329,LINC01348,-0.371428571,0.497222222
16330,EMB,-0.028571429,1
16331,NAALADL2,-0.371428571,0.497222222
16332,OR9Q1,-0.371428571,0.497222222
16333,RPL26,-0.028571429,1
16334,NR5A1,-0.028571429,1
16335,MIR507,-0.371428571,0.497222222
16336,SPATA25,-0.028571429,1
16337,NUP107,-0.028571429,1
16338,FBN3,-0.371428571,0.497222222
16339,LRP1,-0.371428571,0.497222222
16340,FAM21EP,-0.028571429,1
16341,DBX1,-0.028571429,1
16342,VN1R10P,-0.028571429,1
16343,ACTL7A,-0.028571429,1
16344,TAS2R13,-0.371428571,0.497222222
16345,GPR87,-0.028571429,1
16346,RPS25,-0.028571429,1
16347,MYO1E,-0.371428571,0.497222222
16348,SLITRK2,-0.028571429,1
16349,G6PC1,-0.371428571,0.497222222
16350,RBBP4,-0.028571429,1
16351,RNU5D-1,-0.028571429,1
16352,OR52E2,-0.371428571,0.497222222
16353,CD27-AS1,-0.371428571,0.497222222
16354,ERRFI1,-0.371428571,0.497222222
16355,BCLAF3,-0.371428571,0.497222222
16356,SYNM,-0.028571429,1
16357,PCDHA8,-0.371428571,0.497222222
16358,KIAA0040,-0.028571429,1
16359,DEFB106A,-0.028571429,1
16360,LONRF3,-0.028571429,1
16361,USP42,-0.371428571,0.497222222
16362,MIR579,-0.371428571,0.497222222
16363,VSTM1,-0.371428571,0.497222222
16364,MYH1,-0.371428571,0.497222222
16365,UGT1A4,-0.371428571,0.497222222
16366,SNORA28,-0.371428571,0.497222222
16367,HOMER2,-0.371428571,0.497222222
16368,IL11,-0.371428571,0.497222222
16369,CD1B,-0.028571429,1
16370,GUSBP10,-0.028571429,1
16371,MMP27,-0.371428571,0.497222222
16372,ZNF423,-0.371428571,0.497222222
16373,ESRP1,-0.028571429,1
16374,PLCB3,-0.028571429,1
16375,NUDT6,-0.371428571,0.497222222
16376,ZC2HC1B,-0.028571429,1
16377,HBD,-0.028571429,1
16378,DONSON,-0.371428571,0.497222222
16379,GID4,-0.371428571,0.497222222
16380,CD101,-0.028571429,1
16381,MGAM,-0.371428571,0.497222222
16382,JMJD7,-0.371428571,0.497222222
16383,PITX3,-0.028571429,1
16384,EFCAB11,-0.371428571,0.497222222
16385,FCHSD1,-0.028571429,1
16386,BCHE,-0.371428571,0.497222222
16387,AVPR1A,-0.371428571,0.497222222
16388,USF1,-0.028571429,1
16389,PRKCA,-0.028571429,1
16390,LINC01003,-0.371428571,0.497222222
16391,CYB561D2,-0.028571429,1
16392,VN1R1,-0.371428571,0.497222222
16393,TMEM25,-0.371428571,0.497222222
16394,IPO11,-0.371428571,0.497222222
16395,KSR2,-0.028571429,1
16396,RNF24,-0.028571429,1
16397,MILR1,-0.371428571,0.497222222
16398,SDR9C7,-0.028571429,1
16399,PLEKHA1,-0.028571429,1
16400,GXYLT2,-0.028571429,1
16401,PXMP2,-0.028571429,1
16402,TOP3A,-0.028571429,1
16403,SIPA1L2,-0.371428571,0.497222222
16404,FLJ42627,-0.371428571,0.497222222
16405,CSN1S2BP,-0.371428571,0.497222222
16406,PDE1C,-0.028571429,1
16407,CYB5R1,-0.028571429,1
16408,ZNF180,-0.371428571,0.497222222
16409,OR5P3,-0.371428571,0.497222222
16410,GNRH2,-0.371428571,0.497222222
16411,SCARNA15,-0.371428571,0.497222222
16412,TMEM87A,-0.028571429,1
16413,AMIGO3,-0.028571429,1
16414,IGFN1,-0.028571429,1
16415,MYH6,-0.371428571,0.497222222
16416,DNMT1,-0.371428571,0.497222222
16417,MAGEB16,-0.028571429,1
16418,HOXC12,-0.028571429,1
16419,CCDC80,-0.028571429,1
16420,MIR552,-0.028571429,1
16421,OR4M2,-0.371428571,0.497222222
16422,PHOSPHO2,-0.371428571,0.497222222
16423,SNHG15,-0.028571429,1
16424,FAM90A7,-0.028571429,1
16425,TEX19,-0.028571429,1
16426,AMY1A,-0.371428571,0.497222222
16427,LINC00943,-0.371428571,0.497222222
16428,TMED3,-0.028571429,1
16429,CRAMP1,-0.028571429,1
16430,KDM6B,-0.371428571,0.497222222
16431,PAX5,-0.028571429,1
16432,ITPK1,-0.028571429,1
16433,NSUN5P2,-0.028571429,1
16434,CCDC105,-0.028571429,1
16435,CKS2,-0.371428571,0.497222222
16436,HIF1A,-0.028571429,1
16437,MIR181B1,-0.028571429,1
16438,C6orf136,-0.028571429,1
16439,KLC3,-0.028571429,1
16440,TRIB1,-0.028571429,1
16441,SNORA71B,-0.028571429,1
16442,TRIM51HP,-0.028571429,1
16443,HSPA14,-0.371428571,0.497222222
16444,MIR297,-0.371428571,0.497222222
16445,OR4Q3,-0.371428571,0.497222222
16446,ACVR1,-0.028571429,1
16447,GOLGB1,-0.028571429,1
16448,SCARNA4,-0.028571429,1
16449,WHAMMP3,-0.028571429,1
16450,F11,-0.371428571,0.497222222
16451,TMEM101,-0.371428571,0.497222222
16452,TMEM200C,-0.028571429,1
16453,SUPT7L,-0.371428571,0.497222222
16454,TRMT1L,-0.371428571,0.497222222
16455,SLC25A15,-0.028571429,1
16456,NOXRED1,-0.028571429,1
16457,SCGB1D4,-0.371428571,0.497222222
16458,ARMS2,-0.028571429,1
16459,SHPRH,-0.371428571,0.497222222
16460,RUSC2,-0.028571429,1
16461,XKR5,-0.371428571,0.497222222
16462,GSTM5,-0.028571429,1
16463,BPIFA1,-0.371428571,0.497222222
16464,POLR1F,-0.371428571,0.497222222
16465,YIPF7,-0.028571429,1
16466,SCNN1A,-0.028571429,1
16467,PRKCZ,-0.028571429,1
16468,MIR191,-0.028571429,1
16469,SNORD7,-0.028571429,1
16470,LNCRI,-0.371428571,0.497222222
16471,LINC00427,-0.371428571,0.497222222
16472,FSD2,-0.028571429,1
16473,PXDNL,-0.028571429,1
16474,SPATA31A1,-0.028571429,1
16475,FAM24A,-0.371428571,0.497222222
16476,RNPC3,-0.371428571,0.497222222
16477,HOXB9,-0.028571429,1
16478,LINC01446,-0.028571429,1
16479,ADGRF5,-0.371428571,0.497222222
16480,RAB6D,-0.371428571,0.497222222
16481,TRIM15,-0.371428571,0.497222222
16482,ST3GAL6,-0.371428571,0.497222222
16483,IL22RA2,-0.028571429,1
16484,TIE1,-0.371428571,0.497222222
16485,IRGM,-0.371428571,0.497222222
16486,CDHR3,-0.371428571,0.497222222
16487,XPNPEP1,-0.371428571,0.497222222
16488,ZNF595,-0.371428571,0.497222222
16489,TMEM123,-0.028571429,1
16490,MS4A7,-0.028571429,1
16491,IFNA10,-0.371428571,0.497222222
16492,GRPR,-0.028571429,1
16493,VWA1,-0.028571429,1
16494,GAL3ST1,-0.028571429,1
16495,RCBTB1,-0.371428571,0.497222222
16496,PUDP,-0.028571429,1
16497,ZNF559,-0.371428571,0.497222222
16498,G2E3,-0.371428571,0.497222222
16499,RNF215,-0.028571429,1
16500,ADAM11,-0.028571429,1
16501,GRK7,-0.371428571,0.497222222
16502,MIR199B,-0.371428571,0.497222222
16503,CYC1,-0.371428571,0.497222222
16504,LINC00689,-0.371428571,0.497222222
16505,CEP44,-0.028571429,1
16506,CSMD2,-0.028571429,1
16507,WFDC1,-0.028571429,1
16508,FBXO15,-0.371428571,0.497222222
16509,WNT5A,-0.028571429,1
16510,MRPS31,-0.028571429,1
16511,ZNF285,-0.028571429,1
16512,MYH2,-0.028571429,1
16513,MIR588,-0.028571429,1
16514,EPSTI1,-0.028571429,1
16515,CCDC82,-0.371428571,0.497222222
16516,DYNAP,-0.028571429,1
16517,HOOK2,-0.028571429,1
16518,SPACA5,-0.028571429,1
16519,MRPL37,-0.028571429,1
16520,LIPT2-AS1,-0.028571429,1
16521,COL17A1,-0.371428571,0.497222222
16522,PPFIA2,-0.028571429,1
16523,TIGD1,-0.028571429,1
16524,ABCD3,-0.028571429,1
16525,TARP,-0.028571429,1
16526,SRM,-0.371428571,0.497222222
16527,TLR10,-0.028571429,1
16528,ADAT1,-0.371428571,0.497222222
16529,LOC283788,-0.028571429,1
16530,IFNB1,-0.371428571,0.497222222
16531,PRDM12,-0.371428571,0.497222222
16532,LRIT3,-0.028571429,1
16533,TMBIM4,-0.028571429,1
16534,STING1,-0.028571429,1
16535,OCSTAMP,-0.028571429,1
16536,CLDN6,-0.028571429,1
16537,DDX17,-0.028571429,1
16538,DMP1,-0.371428571,0.497222222
16539,HSD3BP4,-0.371428571,0.497222222
16540,PTX3,-0.371428571,0.497222222
16541,ARHGEF17-AS1,-0.371428571,0.497222222
16542,UGT2B7,-0.028571429,1
16543,KRTAP20-1,-0.028571429,1
16544,L3HYPDH,-0.028571429,1
16545,LACRT,-0.371428571,0.497222222
16546,TNFRSF13C,-0.371428571,0.497222222
16547,SNORA6,-0.028571429,1
16548,ADGRF4,-0.028571429,1
16549,OLR1,-0.371428571,0.497222222
16550,WNK4,-0.371428571,0.497222222
16551,GABBR1,-0.371428571,0.497222222
16552,SPATA1,-0.028571429,1
16553,CEACAM3,-0.028571429,1
16554,ROPN1,-0.371428571,0.497222222
16555,SLC22A13,-0.028571429,1
16556,C1orf50,-0.371428571,0.497222222
16557,IL36G,-0.371428571,0.497222222
16558,DEPDC1B,-0.371428571,0.497222222
16559,ZBTB11-AS1,-0.028571429,1
16560,PRPSAP1,-0.028571429,1
16561,MICAL3,-0.371428571,0.497222222
16562,F2R,-0.371428571,0.497222222
16563,TOPAZ1,-0.028571429,1
16564,C16orf72,-0.028571429,1
16565,MBOAT4,-0.371428571,0.497222222
16566,PKIG,-0.371428571,0.497222222
16567,PSG1,-0.371428571,0.497222222
16568,TIMM17B,-0.371428571,0.497222222
16569,MIRLET7F2,-0.028571429,1
16570,RAB11FIP5,-0.028571429,1
16571,GHRLOS,-0.028571429,1
16572,ST20-AS1,-0.371428571,0.497222222
16573,NXF4,-0.028571429,1
16574,TMEM165,-0.028571429,1
16575,MUSK,-0.028571429,1
16576,TAS2R8,-0.371428571,0.497222222
16577,STXBP5-AS1,-0.028571429,1
16578,LINC00471,-0.371428571,0.497222222
16579,ANXA13,-0.371428571,0.497222222
16580,LINC02453,-0.371428571,0.497222222
16581,LOC390877,-0.028571429,1
16582,RAB28,-0.371428571,0.497222222
16583,NEBL,-0.028571429,1
16584,C8orf89,-0.028571429,1
16585,LRTM2,-0.028571429,1
16586,PANX3,-0.371428571,0.497222222
16587,LIG3,-0.371428571,0.497222222
16588,STEAP1,-0.371428571,0.497222222
16589,SLC35E2A,-0.028571429,1
16590,SH3BP5,-0.028571429,1
16591,ZNF578,-0.028571429,1
16592,CPXM2,-0.371428571,0.497222222
16593,APCDD1,-0.028571429,1
16594,NKPD1,-0.028571429,1
16595,GSDMC,-0.028571429,1
16596,TFE3,-0.371428571,0.497222222
16597,PLG,-0.028571429,1
16598,KRT6C,-0.371428571,0.497222222
16599,GCH1,-0.028571429,1
16600,GRID1-AS1,-0.028571429,1
16601,MAN2C1,-0.371428571,0.497222222
16602,LZTS1,-0.371428571,0.497222222
16603,TAS2R50,-0.028571429,1
16604,SGCD,-0.371428571,0.497222222
16605,SLC35B3,-0.371428571,0.497222222
16606,ZYG11A,-0.028571429,1
16607,VTRNA1-2,-0.028571429,1
16608,OR52I1,-0.028571429,1
16609,CELA2A,-0.371428571,0.497222222
16610,CYMP,-0.371428571,0.497222222
16611,TSEN15,-0.371428571,0.497222222
16612,TAS2R43,-0.371428571,0.497222222
16613,ADM5,-0.371428571,0.497222222
16614,TAS2R19,-0.028571429,1
16615,HEBP1,-0.028571429,1
16616,SHB,-0.371428571,0.497222222
16617,UTF1,-0.028571429,1
16618,PYGB,-0.371428571,0.497222222
16619,MIR623,-0.028571429,1
16620,CDC14B,-0.028571429,1
16621,MIR1225,-0.371428571,0.497222222
16622,RNU2-1,-0.371428571,0.497222222
16623,CR1L,-0.371428571,0.497222222
16624,MIR1226,-0.371428571,0.497222222
16625,LIMS1,-0.028571429,1
16626,BARHL1,-0.371428571,0.497222222
16627,SLC7A1,-0.028571429,1
16628,BATF3,-0.371428571,0.497222222
16629,OR2T3,-0.028571429,1
16630,TTTY1B,-0.371428571,0.497222222
16631,TRIM49D2,-0.028571429,1
16632,RPSAP58,-0.028571429,1
16633,SNORD43,-0.028571429,1
16634,KYNU,-0.028571429,1
16635,AKR1E2,-0.028571429,1
16636,LINC01126,-0.371428571,0.497222222
16637,FYTTD1,-0.371428571,0.497222222
16638,UTS2B,-0.371428571,0.497222222
16639,ENOX2,-0.028571429,1
16640,MIR892A,-0.371428571,0.497222222
16641,TMEM14C,-0.028571429,1
16642,SPATA31D3,-0.371428571,0.497222222
16643,LOC145783,-0.028571429,1
16644,WFIKKN2,-0.028571429,1
16645,SMIM30,-0.371428571,0.497222222
16646,PDZD9,-0.371428571,0.497222222
16647,OR6C2,-0.371428571,0.497222222
16648,SNORD73A,-0.371428571,0.497222222
16649,HIPK4,-0.028571429,1
16650,NUP88,-0.028571429,1
16651,FRMPD1,-0.371428571,0.497222222
16652,PYM1,-0.371428571,0.497222222
16653,DNMBP-AS1,-0.028571429,1
16654,SNORD58C,-0.371428571,0.497222222
16655,XYLT1,-0.371428571,0.497222222
16656,PARP3,-0.028571429,1
16657,FLJ20021,-0.371428571,0.497222222
16658,OR5AK2,-0.371428571,0.497222222
16659,TBC1D4,-0.371428571,0.497222222
16660,CATSPER1,-0.371428571,0.497222222
16661,PTPN6,-0.028571429,1
16662,SGSM3,-0.028571429,1
16663,TACO1,-0.028571429,1
16664,JTB,-0.028571429,1
16665,ZNF503,-0.371428571,0.497222222
16666,ZNF878,-0.028571429,1
16667,SH3GL1P1,-0.371428571,0.497222222
16668,CAPN14,-0.371428571,0.497222222
16669,H4C6,-0.028571429,1
16670,HOXD10,-0.371428571,0.497222222
16671,OR9A2,-0.371428571,0.497222222
16672,KRT6B,-0.371428571,0.497222222
16673,RBMY1A1,-0.028571429,1
16674,BCO2,-0.371428571,0.497222222
16675,SIGLEC15,-0.371428571,0.497222222
16676,BTG2,-0.371428571,0.497222222
16677,C1R,-0.028571429,1
16678,MIR1289-2,-0.028571429,1
16679,ANXA2R-AS1,-0.028571429,1
16680,RNASE9,-0.371428571,0.497222222
16681,GKN2,-0.371428571,0.497222222
16682,IL9R,-0.371428571,0.497222222
16683,NQO1,-0.028571429,1
16684,KRT85,-0.371428571,0.497222222
16685,AIMP1,-0.371428571,0.497222222
16686,MIR107,-0.028571429,1
16687,CES2,-0.371428571,0.497222222
16688,TRIT1,-0.028571429,1
16689,LINC02731,-0.028571429,1
16690,MSGN1,-0.371428571,0.497222222
16691,INTS6L,-0.028571429,1
16692,C16orf90,-0.028571429,1
16693,ZNF71,-0.371428571,0.497222222
16694,AGBL1,-0.371428571,0.497222222
16695,F9,-0.028571429,1
16696,PNLIPRP2,-0.028571429,1
16697,RP1,-0.371428571,0.497222222
16698,ZNF154,-0.371428571,0.497222222
16699,CCDC186,-0.028571429,1
16700,MIR617,-0.028571429,1
16701,TSPAN10,-0.371428571,0.497222222
16702,OR2M1P,-0.028571429,1
16703,DNTT,-0.028571429,1
16704,PLBD1,-0.028571429,1
16705,ABCC6P2,-0.028571429,1
16706,PSMD6-AS2,-0.028571429,1
16707,FANCD2OS,-0.371428571,0.497222222
16708,TMEM208,-0.371428571,0.497222222
16709,SPIC,-0.371428571,0.497222222
16710,H2BC13,-0.028571429,1
16711,CHI3L1,-0.028571429,1
16712,SSX8P,-0.028571429,1
16713,H2AC8,-0.371428571,0.497222222
16714,ZMIZ1,-0.371428571,0.497222222
16715,SMC1B,-0.371428571,0.497222222
16716,ADRB3,-0.371428571,0.497222222
16717,AEBP2,-0.028571429,1
16718,DLGAP4,-0.371428571,0.497222222
16719,NDUFB2-AS1,-0.371428571,0.497222222
16720,TLK2,-0.028571429,1
16721,POM121L1P,-0.028571429,1
16722,THTPA,-0.371428571,0.497222222
16723,PPDPFL,-0.028571429,1
16724,SNORA36B,-0.371428571,0.497222222
16725,LOC286177,-0.028571429,1
16726,OR6A2,-0.371428571,0.497222222
16727,KLK8,-0.371428571,0.497222222
16728,PRPF4B,-0.028571429,1
16729,MAP3K19,-0.371428571,0.497222222
16730,GMPS,-0.028571429,1
16731,PP2D1,-0.371428571,0.497222222
16732,PDZD4,-0.371428571,0.497222222
16733,PLAT,-0.371428571,0.497222222
16734,NECAB3,-0.371428571,0.497222222
16735,HORMAD2,-0.028571429,1
16736,FA2H,-0.371428571,0.497222222
16737,NANOS1,-0.371428571,0.497222222
16738,RPL3L,-0.371428571,0.497222222
16739,LSP1P3,-0.028571429,1
16740,OR1S2,-0.371428571,0.497222222
16741,ANKZF1,-0.028571429,1
16742,OR5B17,-0.371428571,0.497222222
16743,AGBL5,-0.371428571,0.497222222
16744,SLC15A4,-0.371428571,0.497222222
16745,NLN,-0.028571429,1
16746,MIR885,-0.028571429,1
16747,APOBEC3H,-0.028571429,1
16748,STOM,-0.371428571,0.497222222
16749,CFAP119,-0.028571429,1
16750,PPP1R14D,-0.028571429,1
16751,DTL,-0.028571429,1
16752,TRIM40,-0.028571429,1
16753,DSG2,-0.028571429,1
16754,PYY2,-0.028571429,1
16755,ANKRD36BP2,-0.028571429,1
16756,ZNF572,-0.371428571,0.497222222
16757,HELQ,-0.371428571,0.497222222
16758,LINC01667,-0.371428571,0.497222222
16759,NOX5,-0.028571429,1
16760,MYH7,-0.028571429,1
16761,TAPBPL,-0.028571429,1
16762,ZNF665,-0.371428571,0.497222222
16763,TMEM94,-0.371428571,0.497222222
16764,CACNA1H,-0.028571429,1
16765,MIR383,-0.028571429,1
16766,TTC24,-0.371428571,0.497222222
16767,C1orf226,-0.028571429,1
16768,RNASE8,-0.371428571,0.497222222
16769,FZD5,-0.371428571,0.497222222
16770,CTSC,-0.028571429,1
16771,DGCR6,-0.371428571,0.497222222
16772,NPAP1,-0.028571429,1
16773,OR1A1,-0.028571429,1
16774,TIMD4,-0.371428571,0.497222222
16775,PER2,-0.371428571,0.497222222
16776,RASGEF1A,-0.028571429,1
16777,DNAJC15,-0.028571429,1
16778,CHIC2,-0.371428571,0.497222222
16779,NBPF6,-0.028571429,1
16780,WFDC3,-0.371428571,0.497222222
16781,PLD2,-0.371428571,0.497222222
16782,SLC44A3,-0.371428571,0.497222222
16783,XRCC3,-0.371428571,0.497222222
16784,TMEM181,-0.371428571,0.497222222
16785,IL36A,-0.028571429,1
16786,CUL4A,-0.371428571,0.497222222
16787,MAB21L4,-0.371428571,0.497222222
16788,H1-10,-0.028571429,1
16789,WDR19,-0.028571429,1
16790,MIR30A,-0.028571429,1
16791,MIR548H1,-0.371428571,0.497222222
16792,TAGLN2,-0.028571429,1
16793,C2orf27A,-0.028571429,1
16794,NDC1,-0.371428571,0.497222222
16795,SNORA2B,-0.371428571,0.497222222
16796,NECTIN4,-0.028571429,1
16797,SPATA31C1,-0.028571429,1
16798,ZFP37,-0.028571429,1
16799,OR2S2,-0.371428571,0.497222222
16800,ANGPTL1,-0.371428571,0.497222222
16801,CYP2C9,-0.028571429,1
16802,GRIPAP1,-0.371428571,0.497222222
16803,GGTLC2,-0.371428571,0.497222222
16804,ADH7,-0.028571429,1
16805,PSMB9,-0.028571429,1
16806,PPP3R2,-0.371428571,0.497222222
16807,IRX1,-0.371428571,0.497222222
16808,SF3B3,-0.371428571,0.497222222
16809,TEAD1,-0.028571429,1
16810,DUS1L,-0.371428571,0.497222222
16811,TIGD7,-0.371428571,0.497222222
16812,SNORD114-24,-0.028571429,1
16813,C1QTNF3,-0.028571429,1
16814,SNX5,-0.028571429,1
16815,KLHL1,-0.371428571,0.497222222
16816,MANEAL,-0.371428571,0.497222222
16817,CYP2U1,-0.028571429,1
16818,TAOK3,-0.028571429,1
16819,MIR651,-0.028571429,1
16820,ZNF454,-0.371428571,0.497222222
16821,ZPLD1,-0.371428571,0.497222222
16822,TBATA,-0.028571429,1
16823,ABCA17P,-0.028571429,1
16824,CXCL11,-0.371428571,0.497222222
16825,POC1A,-0.371428571,0.497222222
16826,UBD,-0.028571429,1
16827,ST8SIA6-AS1,-0.371428571,0.497222222
16828,MRPL28,-0.028571429,1
16829,RSRP1,-0.371428571,0.497222222
16830,PRPH,-0.028571429,1
16831,CETN1,-0.371428571,0.497222222
16832,SCGB1D1,-0.371428571,0.497222222
16833,EMID1,-0.028571429,1
16834,MIR33B,-0.371428571,0.497222222
16835,ZNF800,-0.028571429,1
16836,COL18A1-AS1,-0.371428571,0.497222222
16837,MED12,-0.371428571,0.497222222
16838,TRIM62,-0.028571429,1
16839,DDX50,-0.371428571,0.497222222
16840,SLC25A21,-0.028571429,1
16841,CTNNBIP1,-0.371428571,0.497222222
16842,FPR1,-0.028571429,1
16843,MIR602,-0.371428571,0.497222222
16844,MIR95,-0.371428571,0.497222222
16845,COL6A2,-0.028571429,1
16846,CD200,-0.371428571,0.497222222
16847,RTL5,-0.028571429,1
16848,SPOCK3,-0.028571429,1
16849,SNORD105,-0.028571429,1
16850,ELOA,-0.371428571,0.497222222
16851,SLC16A10,-0.371428571,0.497222222
16852,PRPF40A,-0.028571429,1
16853,CHRNG,-0.371428571,0.497222222
16854,ZFP36L2,-0.028571429,1
16855,CABS1,-0.028571429,1
16856,ANKRD49,-0.371428571,0.497222222
16857,GPAT2,-0.028571429,1
16858,CCDC154,-0.028571429,1
16859,LINC00661,-0.028571429,1
16860,PAPPA,-0.028571429,1
16861,MUC17,-0.371428571,0.497222222
16862,COLEC10,-0.028571429,1
16863,KAAG1,-0.028571429,1
16864,TUBGCP3,-0.028571429,1
16865,MPDZ,-0.028571429,1
16866,CINP,-0.028571429,1
16867,LOXL1,-0.028571429,1
16868,RRM2B,-0.371428571,0.497222222
16869,EEF2,-0.371428571,0.497222222
16870,ANKRD20A8P,-0.371428571,0.497222222
16871,NCOA6,-0.028571429,1
16872,REV3L,-0.371428571,0.497222222
16873,PIN4,-0.371428571,0.497222222
16874,AKR1C6P,-0.028571429,1
16875,ATM,-0.028571429,1
16876,OR10T2,-0.028571429,1
16877,FUT8,-0.371428571,0.497222222
16878,NUP35,-0.371428571,0.497222222
16879,SMIM45,-0.371428571,0.497222222
16880,C20orf203,-0.371428571,0.497222222
16881,SSR1,-0.371428571,0.497222222
16882,CCL25,-0.028571429,1
16883,PCLAF,-0.028571429,1
16884,KRT72,-0.371428571,0.497222222
16885,TUBGCP2,-0.028571429,1
16886,VPS9D1-AS1,-0.371428571,0.497222222
16887,FRG2B,-0.028571429,1
16888,FHIT,-0.371428571,0.497222222
16889,MIR643,-0.028571429,1
16890,GPR34,-0.371428571,0.497222222
16891,TRIM17,-0.371428571,0.497222222
16892,KRTAP20-2,-0.371428571,0.497222222
16893,NT5DC1,-0.028571429,1
16894,ZSCAN12,-0.371428571,0.497222222
16895,EXD2,-0.371428571,0.497222222
16896,ZNF383,-0.028571429,1
16897,EMX1,-0.371428571,0.497222222
16898,CCL24,-0.028571429,1
16899,ERCC6L2,-0.028571429,1
16900,FBLN2,-0.371428571,0.497222222
16901,GUCY2D,-0.028571429,1
16902,EXOG,-0.371428571,0.497222222
16903,LGALS13,-0.371428571,0.497222222
16904,ADD1,-0.028571429,1
16905,IGKV1ORY-1,-0.028571429,1
16906,PRDM5,-0.371428571,0.497222222
16907,CLEC1B,-0.028571429,1
16908,POLR2J2,-0.028571429,1
16909,EFCAB10,-0.371428571,0.497222222
16910,TMEM33,-0.371428571,0.497222222
16911,COMMD2,-0.371428571,0.497222222
16912,POLD3,-0.028571429,1
16913,KCNE1,-0.028571429,1
16914,PRSS1,-0.371428571,0.497222222
16915,BRD3OS,-0.028571429,1
16916,SAMD7,-0.028571429,1
16917,C1GALT1C1,-0.371428571,0.497222222
16918,MITF,-0.371428571,0.497222222
16919,LINC01089,-0.028571429,1
16920,ZNF335,-0.028571429,1
16921,SESN3,-0.371428571,0.497222222
16922,PTN,-0.371428571,0.497222222
16923,ZNF117,-0.371428571,0.497222222
16924,SULT1C4,-0.028571429,1
16925,ODR4,-0.371428571,0.497222222
16926,APBA3,-0.142857143,0.802777778
16927,OR51L1,-0.142857143,0.802777778
16928,DYSF,-0.142857143,0.802777778
16929,CYP4F22,-0.142857143,0.802777778
16930,LINC01686,-0.142857143,0.802777778
16931,CLPX,-0.371428571,0.497222222
16932,FAM131C,-0.371428571,0.497222222
16933,FAM136A,-0.371428571,0.497222222
16934,GZMM,-0.371428571,0.497222222
16935,FOXR1,-0.142857143,0.802777778
16936,RHOH,-0.142857143,0.802777778
16937,RPGR,-0.142857143,0.802777778
16938,LYPD4,-0.371428571,0.497222222
16939,RSPRY1,-0.142857143,0.802777778
16940,OR52J3,-0.142857143,0.802777778
16941,PLA2G2C,-0.371428571,0.497222222
16942,FGFR2,-0.371428571,0.497222222
16943,MRS2P2,-0.142857143,0.802777778
16944,PLAC1,-0.142857143,0.802777778
16945,C12orf54,-0.142857143,0.802777778
16946,KLF17,-0.142857143,0.802777778
16947,MT4,-0.142857143,0.802777778
16948,MANBA,-0.142857143,0.802777778
16949,PPP1R3B,-0.371428571,0.497222222
16950,TVP23A,-0.142857143,0.802777778
16951,NOL4L-DT,-0.142857143,0.802777778
16952,SMN1,-0.142857143,0.802777778
16953,GUCA1C,-0.371428571,0.497222222
16954,TAS2R16,-0.371428571,0.497222222
16955,ELOVL2-AS1,-0.371428571,0.497222222
16956,FBXO10,-0.371428571,0.497222222
16957,RBMY1A3P,-0.142857143,0.802777778
16958,DCUN1D2,-0.142857143,0.802777778
16959,CLSTN2,-0.371428571,0.497222222
16960,DAAM1,-0.371428571,0.497222222
16961,S100A7A,-0.142857143,0.802777778
16962,KDM4C,-0.142857143,0.802777778
16963,FTHL17,-0.142857143,0.802777778
16964,C7orf57,-0.142857143,0.802777778
16965,TUBA3D,-0.142857143,0.802777778
16966,SDHAP3,-0.142857143,0.802777778
16967,ZDHHC2,-0.142857143,0.802777778
16968,NTHL1,-0.142857143,0.802777778
16969,SKP1P2,-0.371428571,0.497222222
16970,LINC00112,-0.371428571,0.497222222
16971,ASAH2B,-0.142857143,0.802777778
16972,MTMR8,-0.142857143,0.802777778
16973,RB1,-0.371428571,0.497222222
16974,MBNL3,-0.371428571,0.497222222
16975,TRIM74,-0.142857143,0.802777778
16976,OR7C1,-0.142857143,0.802777778
16977,FAM157B,-0.371428571,0.497222222
16978,TMEM234,-0.371428571,0.497222222
16979,APOL4,-0.371428571,0.497222222
16980,RMI1,-0.371428571,0.497222222
16981,HMX1,-0.371428571,0.497222222
16982,KMT5B,-0.142857143,0.802777778
16983,BTNL3,-0.142857143,0.802777778
16984,HMCES,-0.142857143,0.802777778
16985,PRKAR2A,-0.142857143,0.802777778
16986,RPS8,-0.142857143,0.802777778
16987,CRYGC,-0.371428571,0.497222222
16988,IFI30,-0.142857143,0.802777778
16989,FATE1,-0.142857143,0.802777778
16990,TENT4A,-0.371428571,0.497222222
16991,FDCSP,-0.142857143,0.802777778
16992,SMNDC1,-0.371428571,0.497222222
16993,DNAH5,-0.142857143,0.802777778
16994,ALKBH6,-0.142857143,0.802777778
16995,ZNF799,-0.142857143,0.802777778
16996,MIR154,-0.371428571,0.497222222
16997,ALPK2,-0.371428571,0.497222222
16998,OR7G3,-0.142857143,0.802777778
16999,C17orf98,-0.371428571,0.497222222
17000,MTNR1A,-0.371428571,0.497222222
17001,SNORD45A,-0.142857143,0.802777778
17002,TM9SF1,-0.371428571,0.497222222
17003,GPR39,-0.142857143,0.802777778
17004,CHST9,-0.371428571,0.497222222
17005,LBX2,-0.371428571,0.497222222
17006,ANKMY1,-0.142857143,0.802777778
17007,GJA10,-0.142857143,0.802777778
17008,PLCH2,-0.142857143,0.802777778
17009,PRR21,-0.142857143,0.802777778
17010,ABCB4,-0.142857143,0.802777778
17011,SLC10A1,-0.371428571,0.497222222
