,symbol,correlation,pvalue
8048,FCN3,-0.371428571,0.497222222
8049,ZNF610,0.428571429,0.419444444
8050,LY9,0.428571429,0.419444444
8051,IGSF5,-0.371428571,0.497222222
8052,BTN2A1,0.428571429,0.419444444
8053,RAB24,-0.371428571,0.497222222
8054,PIAS3,0.428571429,0.419444444
8055,SWI5,-0.371428571,0.497222222
8056,DYTN,0.428571429,0.419444444
8057,BCORL1,-0.371428571,0.497222222
8058,LRRC37B,-0.371428571,0.497222222
8059,ZC3H13,-0.371428571,0.497222222
8060,DACT1,0.428571429,0.419444444
8061,CPSF2,-0.371428571,0.497222222
8062,CCT4,0.428571429,0.419444444
8063,ADAT3,-0.371428571,0.497222222
8064,HOXB2,0.428571429,0.419444444
8065,GAGE10,0.428571429,0.419444444
8066,ZNF778,0.428571429,0.419444444
8067,KLK3,0.428571429,0.419444444
8068,LYPD2,0.428571429,0.419444444
8069,CXCL1,-0.371428571,0.497222222
8070,LOC100129307,-0.371428571,0.497222222
8071,EIF4G3,-0.371428571,0.497222222
8072,MIR218-2,-0.371428571,0.497222222
8073,ZFYVE9,0.428571429,0.419444444
8074,MIR15A,0.428571429,0.419444444
8075,PABIR2,0.428571429,0.419444444
8076,CANX,0.428571429,0.419444444
8077,HSD17B11,0.428571429,0.419444444
8078,SNORD36A,0.428571429,0.419444444
8079,FBXO48,-0.371428571,0.497222222
8080,LAPTM4A,-0.371428571,0.497222222
8081,MAST4,-0.371428571,0.497222222
8082,GEMIN8,-0.371428571,0.497222222
8083,CHAC2,0.428571429,0.419444444
8084,SHISA3,-0.371428571,0.497222222
8085,LOC649133,-0.371428571,0.497222222
8086,COL13A1,-0.371428571,0.497222222
8087,GAPDH,0.428571429,0.419444444
8088,LAMA4,-0.371428571,0.497222222
8089,ARMCX3,0.428571429,0.419444444
8090,HOXD4,-0.371428571,0.497222222
8091,RAB32,-0.371428571,0.497222222
8092,BMS1P20,-0.371428571,0.497222222
8093,LINC01512,-0.371428571,0.497222222
8094,PEX12,-0.371428571,0.497222222
8095,MAPK8IP1P2,0.428571429,0.419444444
8096,CT45A5,0.428571429,0.419444444
8097,ZNF461,-0.371428571,0.497222222
8098,CADM3,0.428571429,0.419444444
8099,FAM217B,0.428571429,0.419444444
8100,SEL1L3,-0.371428571,0.497222222
8101,SZT2,0.428571429,0.419444444
8102,SCAND2P,-0.371428571,0.497222222
8103,ANHX,-0.371428571,0.497222222
8104,GID8,-0.371428571,0.497222222
8105,ANGEL1,-0.371428571,0.497222222
8106,RIMKLB,-0.371428571,0.497222222
8107,SHC2,-0.371428571,0.497222222
8108,EIF3A,-0.371428571,0.497222222
8109,ZMYND8,-0.371428571,0.497222222
8110,ZNF394,-0.371428571,0.497222222
8111,MAPKAP1,-0.371428571,0.497222222
8112,FMC1,-0.371428571,0.497222222
8113,TXLNG,0.428571429,0.419444444
8114,CD180,0.428571429,0.419444444
8115,HMGCR,0.428571429,0.419444444
8116,PRDM10,0.428571429,0.419444444
8117,LINC00968,-0.371428571,0.497222222
8118,TTC21A,-0.371428571,0.497222222
8119,KAT6B,-0.371428571,0.497222222
8120,MN1,0.428571429,0.419444444
8121,TSPAN6,-0.371428571,0.497222222
8122,KLHL25,-0.371428571,0.497222222
8123,NLE1,0.428571429,0.419444444
8124,NUDT8,-0.371428571,0.497222222
8125,SLC4A10,0.428571429,0.419444444
8126,CCDC8,-0.371428571,0.497222222
8127,TMCC1,0.428571429,0.419444444
8128,NSFL1C,-0.371428571,0.497222222
8129,DSCR10,0.428571429,0.419444444
8130,TSC2,0.428571429,0.419444444
8131,RHEX,0.428571429,0.419444444
8132,TRAF4,-0.371428571,0.497222222
8133,KRT79,0.428571429,0.419444444
8134,FADD,-0.371428571,0.497222222
8135,KRTAP10-10,-0.371428571,0.497222222
8136,CCDC34,-0.371428571,0.497222222
8137,PRR32,0.428571429,0.419444444
8138,CASP16P,-0.371428571,0.497222222
8139,TAB2,-0.371428571,0.497222222
8140,DNAH8,0.428571429,0.419444444
8141,FXR1,-0.371428571,0.497222222
8142,GALNT12,0.428571429,0.419444444
8143,EBI3,-0.371428571,0.497222222
8144,LYPD5,0.428571429,0.419444444
8145,TRPC1,0.428571429,0.419444444
8146,TMA16,0.428571429,0.419444444
8147,IRX2,-0.371428571,0.497222222
8148,LMAN2L,-0.371428571,0.497222222
8149,LINC02693,-0.371428571,0.497222222
8150,LCE5A,-0.371428571,0.497222222
8151,CRACR2A,-0.371428571,0.497222222
8152,RFPL3S,-0.371428571,0.497222222
8153,ALG3,-0.371428571,0.497222222
8154,RBM41,-0.371428571,0.497222222
8155,UBA2,-0.371428571,0.497222222
8156,OR4K17,0.428571429,0.419444444
8157,CYP2E1,0.428571429,0.419444444
8158,HMGA2,-0.371428571,0.497222222
8159,CLEC6A,-0.371428571,0.497222222
8160,APOL1,-0.371428571,0.497222222
8161,SNORD12B,0.428571429,0.419444444
8162,FOXB2,-0.371428571,0.497222222
8163,CDC7,0.428571429,0.419444444
8164,CHTF8,-0.371428571,0.497222222
8165,REEP2,-0.371428571,0.497222222
8166,ARHGDIB,-0.371428571,0.497222222
8167,SAT1,-0.371428571,0.497222222
8168,MIR99AHG,0.428571429,0.419444444
8169,CD1A,0.428571429,0.419444444
8170,SYS1,-0.371428571,0.497222222
8171,SMIM11,-0.371428571,0.497222222
8172,OGFOD3,-0.371428571,0.497222222
8173,PTPN9,0.428571429,0.419444444
8174,MTCL1,0.428571429,0.419444444
8175,KCNK10,-0.371428571,0.497222222
8176,HAND2,-0.371428571,0.497222222
8177,AMD1,0.428571429,0.419444444
8178,PRSS8,-0.371428571,0.497222222
8179,TONSL,0.428571429,0.419444444
8180,E2F4,-0.371428571,0.497222222
8181,GRAMD1C,-0.371428571,0.497222222
8182,RBP2,-0.371428571,0.497222222
8183,SLC25A37,-0.371428571,0.497222222
8184,OR10K1,0.428571429,0.419444444
8185,AQP7P1,-0.371428571,0.497222222
8186,TOMM5,0.428571429,0.419444444
8187,PCBP1-AS1,-0.371428571,0.497222222
8188,ING1,0.428571429,0.419444444
8189,FAM114A1,-0.371428571,0.497222222
8190,APBA1,0.428571429,0.419444444
8191,SAE1,0.428571429,0.419444444
8192,NMNAT3,-0.371428571,0.497222222
8193,GBE1,0.428571429,0.419444444
8194,SNORA29,-0.371428571,0.497222222
8195,LINC01128,0.428571429,0.419444444
8196,CAMKMT,0.428571429,0.419444444
8197,ABHD17B,-0.371428571,0.497222222
8198,ARHGAP23,-0.371428571,0.497222222
8199,MORF4L1,0.428571429,0.419444444
8200,EDN1,-0.371428571,0.497222222
8201,ADRA1A,-0.371428571,0.497222222
8202,OIT3,-0.371428571,0.497222222
8203,DUSP8,-0.371428571,0.497222222
8204,LOC100128398,-0.371428571,0.497222222
8205,HACD1,0.428571429,0.419444444
8206,FAM151A,-0.371428571,0.497222222
8207,KRTAP12-2,0.428571429,0.419444444
8208,PGRMC2,-0.371428571,0.497222222
8209,GLIS1,0.428571429,0.419444444
8210,SH2B2,0.428571429,0.419444444
8211,ZNF280C,0.428571429,0.419444444
8212,TTC34,0.428571429,0.419444444
8213,SNORD113-4,-0.371428571,0.497222222
8214,GNMT,0.428571429,0.419444444
8215,PLEKHG2,-0.371428571,0.497222222
8216,CCN4,-0.371428571,0.497222222
8217,DPT,-0.371428571,0.497222222
8218,GNA11,-0.371428571,0.497222222
8219,ALG10B,0.428571429,0.419444444
8220,SIPA1L3,0.428571429,0.419444444
8221,FOS,-0.371428571,0.497222222
8222,SLC30A7,-0.371428571,0.497222222
8223,NAA25,0.428571429,0.419444444
8224,TRIML1,0.428571429,0.419444444
8225,CGA,-0.371428571,0.497222222
8226,TRIM41,-0.371428571,0.497222222
8227,DCAF8,-0.371428571,0.497222222
8228,CCDC178,0.428571429,0.419444444
8229,OSR2,0.428571429,0.419444444
8230,PRUNE1,0.428571429,0.419444444
8231,NYX,-0.371428571,0.497222222
8232,MROH7,-0.371428571,0.497222222
8233,JOSD2,0.428571429,0.419444444
8234,PREB,-0.371428571,0.497222222
8235,C4orf36,0.428571429,0.419444444
8236,OR2G3,-0.371428571,0.497222222
8237,MIR21,0.428571429,0.419444444
8238,EGOT,-0.371428571,0.497222222
8239,LINC00515,0.428571429,0.419444444
8240,KCNIP4-IT1,-0.371428571,0.497222222
8241,PANK4,0.428571429,0.419444444
8242,RPS27A,0.428571429,0.419444444
8243,MTURN,-0.371428571,0.497222222
8244,KRT81,0.428571429,0.419444444
8245,CD300E,0.428571429,0.419444444
8246,THOC1,-0.371428571,0.497222222
8247,GIMAP4,-0.371428571,0.497222222
8248,MAPRE3,0.428571429,0.419444444
8249,PBRM1,-0.371428571,0.497222222
8250,NAT8,0.428571429,0.419444444
8251,ATXN7,-0.371428571,0.497222222
8252,SASS6,0.428571429,0.419444444
8253,ANKS1B,-0.371428571,0.497222222
8254,TBCB,0.428571429,0.419444444
8255,NSUN4,-0.371428571,0.497222222
8256,ZNF585A,-0.371428571,0.497222222
8257,PRRC2C,0.428571429,0.419444444
8258,USP4,0.428571429,0.419444444
8259,SRSF5,-0.371428571,0.497222222
8260,ANAPC1P1,0.428571429,0.419444444
8261,ZFP1,0.428571429,0.419444444
8262,YIPF1,0.428571429,0.419444444
8263,SHROOM2,0.428571429,0.419444444
8264,NRG4,0.428571429,0.419444444
8265,ZIC4,-0.371428571,0.497222222
8266,EPHA8,0.428571429,0.419444444
8267,BTBD1,0.428571429,0.419444444
8268,DNAH1,-0.371428571,0.497222222
8269,GM2A,-0.371428571,0.497222222
8270,TMEM199,0.428571429,0.419444444
8271,LINC02897,-0.371428571,0.497222222
8272,ZMPSTE24,-0.371428571,0.497222222
8273,BANF2,0.428571429,0.419444444
8274,PRRG4,-0.371428571,0.497222222
8275,STAT3,-0.371428571,0.497222222
8276,NAPA,0.428571429,0.419444444
8277,MRPL27,-0.371428571,0.497222222
8278,WHAMMP2,-0.371428571,0.497222222
8279,BIRC5,-0.371428571,0.497222222
8280,LIPE,-0.371428571,0.497222222
8281,TIMM10B,-0.371428571,0.497222222
8282,ENDOV,-0.371428571,0.497222222
8283,MAP3K10,-0.371428571,0.497222222
8284,SAC3D1,-0.371428571,0.497222222
8285,GRK4,-0.371428571,0.497222222
8286,RPS19BP1,-0.371428571,0.497222222
8287,OR2AK2,0.428571429,0.419444444
8288,DYRK4,0.428571429,0.419444444
8289,NACA4P,0.428571429,0.419444444
8290,C19orf38,-0.371428571,0.497222222
8291,ZBTB33,0.428571429,0.419444444
8292,ETNK1,0.428571429,0.419444444
8293,RPL7A,0.428571429,0.419444444
8294,CCDC88A,-0.371428571,0.497222222
8295,KRT39,0.428571429,0.419444444
8296,MACROD2,0.428571429,0.419444444
8297,SEPTIN4,-0.371428571,0.497222222
8298,ACY3,0.428571429,0.419444444
8299,DDAH1,0.428571429,0.419444444
8300,FLCN,-0.371428571,0.497222222
8301,ZNF74,-0.371428571,0.497222222
8302,TRIM66,-0.371428571,0.497222222
8303,KBTBD3,0.428571429,0.419444444
8304,NTAQ1,0.428571429,0.419444444
8305,APOA4,0.428571429,0.419444444
8306,DMRTC2,0.428571429,0.419444444
8307,MDFIC,-0.371428571,0.497222222
8308,NRM,-0.371428571,0.497222222
8309,C18orf63,0.428571429,0.419444444
8310,ITGA1,-0.371428571,0.497222222
8311,POLR1D,-0.371428571,0.497222222
8312,LRFN3,-0.371428571,0.497222222
8313,FAM43B,-0.371428571,0.497222222
8314,TMED9,-0.371428571,0.497222222
8315,FCHSD2,-0.371428571,0.497222222
8316,TRIM13,-0.371428571,0.497222222
8317,B3GALT2,0.428571429,0.419444444
8318,FAM90A27P,0.428571429,0.419444444
8319,IL1A,0.428571429,0.419444444
8320,ZSCAN30,-0.371428571,0.497222222
8321,TNN,0.428571429,0.419444444
8322,ALKBH2,-0.371428571,0.497222222
8323,NF2,-0.371428571,0.497222222
8324,PPP1R3C,-0.371428571,0.497222222
8325,PPIC,-0.371428571,0.497222222
8326,RNF7,0.428571429,0.419444444
8327,PPP1R21,-0.371428571,0.497222222
8328,SYCE2,0.428571429,0.419444444
8329,IL32,-0.371428571,0.497222222
8330,TSNAXIP1,-0.371428571,0.497222222
8331,METRNL,-0.371428571,0.497222222
8332,FBP1,-0.371428571,0.497222222
8333,ZWINT,0.428571429,0.419444444
8334,STARD10,-0.371428571,0.497222222
8335,APIP,-0.371428571,0.497222222
8336,RNF139,-0.371428571,0.497222222
8337,MIR411,-0.371428571,0.497222222
8338,FUT11,-0.371428571,0.497222222
8339,PTGIR,0.428571429,0.419444444
8340,RBM18,0.428571429,0.419444444
8341,COX8C,0.428571429,0.419444444
8342,P2RX6,-0.371428571,0.497222222
8343,PRRG3,-0.371428571,0.497222222
8344,ZCCHC9,0.428571429,0.419444444
8345,ATP6AP1,0.428571429,0.419444444
8346,NPFFR2,0.428571429,0.419444444
8347,SLC25A17,0.428571429,0.419444444
8348,PCDH9,0.428571429,0.419444444
8349,PSG2,0.428571429,0.419444444
8350,RPS2P32,-0.371428571,0.497222222
8351,OR5M9,0.428571429,0.419444444
8352,LCP1,-0.371428571,0.497222222
8353,GCNA,-0.371428571,0.497222222
8354,PIGK,0.428571429,0.419444444
8355,ZNF260,-0.371428571,0.497222222
8356,FRG1BP,-0.371428571,0.497222222
8357,KDM3A,-0.371428571,0.497222222
8358,SYN3,0.428571429,0.419444444
8359,SPZ1,-0.371428571,0.497222222
8360,SDR39U1,0.428571429,0.419444444
8361,GNG8,-0.371428571,0.497222222
8362,PCGF6,0.428571429,0.419444444
8363,MEST,0.428571429,0.419444444
8364,COL11A2,-0.371428571,0.497222222
8365,BCL7B,-0.371428571,0.497222222
8366,DENND4B,-0.371428571,0.497222222
8367,CLK2P1,0.428571429,0.419444444
8368,HYI,-0.371428571,0.497222222
8369,SLC37A1,-0.371428571,0.497222222
8370,DHFR,-0.371428571,0.497222222
8371,IFITM4P,0.428571429,0.419444444
8372,TBX21,-0.371428571,0.497222222
8373,MYO1H,-0.371428571,0.497222222
8374,ACTRT1,0.428571429,0.419444444
8375,OR5V1,-0.371428571,0.497222222
8376,PTPN20,-0.371428571,0.497222222
8377,SERINC3,0.428571429,0.419444444
8378,MAFIP,0.428571429,0.419444444
8379,IL25,-0.371428571,0.497222222
8380,DLX5,0.428571429,0.419444444
8381,SDC2,-0.371428571,0.497222222
8382,COL28A1,0.428571429,0.419444444
8383,TRIO,0.428571429,0.419444444
8384,PKDCC,-0.371428571,0.497222222
8385,PTPN1,-0.371428571,0.497222222
8386,CHAC1,0.428571429,0.419444444
8387,ATP2A1,0.428571429,0.419444444
8388,OVCA2,-0.371428571,0.497222222
8389,HEXIM2,-0.371428571,0.497222222
8390,KIF22,-0.371428571,0.497222222
8391,CCM2,-0.371428571,0.497222222
8392,ATF3,-0.371428571,0.497222222
8393,PLCL1,-0.371428571,0.497222222
8394,HCG27,-0.371428571,0.497222222
8395,HPS4,-0.371428571,0.497222222
8396,SOX9,-0.371428571,0.497222222
8397,OR9G9,0.428571429,0.419444444
8398,TMED5,0.428571429,0.419444444
8399,TNFRSF10C,0.428571429,0.419444444
8400,DNAJC28,-0.371428571,0.497222222
8401,KRTAP1-1,0.428571429,0.419444444
8402,MDGA2,0.428571429,0.419444444
8403,NDUFS7,-0.371428571,0.497222222
8404,MTHFD2,-0.371428571,0.497222222
8405,PFDN2,-0.371428571,0.497222222
8406,ANG,-0.371428571,0.497222222
8407,ZIC2,-0.371428571,0.497222222
8408,SYNE3,0.428571429,0.419444444
8409,MKRN2,0.428571429,0.419444444
8410,TMEM128,0.428571429,0.419444444
8411,UBE2Z,0.428571429,0.419444444
8412,MIR17HG,0.428571429,0.419444444
8413,BBOX1,-0.371428571,0.497222222
8414,AKAP7,-0.371428571,0.497222222
8415,VCP,0.428571429,0.419444444
8416,MRPL49,0.428571429,0.419444444
8417,H4C5,-0.371428571,0.497222222
8418,HYOU1,0.428571429,0.419444444
8419,ZDHHC6,0.428571429,0.419444444
8420,SLC29A3,-0.371428571,0.497222222
8421,BOLA2,-0.371428571,0.497222222
8422,ANAPC11,-0.371428571,0.497222222
8423,CARD16,0.428571429,0.419444444
8424,GABPA,-0.371428571,0.497222222
8425,C3AR1,-0.371428571,0.497222222
8426,CD320,-0.371428571,0.497222222
8427,RHOXF2B,-0.371428571,0.497222222
8428,SNORD110,-0.371428571,0.497222222
8429,DYNLRB2,-0.371428571,0.497222222
8430,PYCARD,-0.371428571,0.497222222
8431,BRIX1,0.428571429,0.419444444
8432,TEKT1,-0.371428571,0.497222222
8433,HERC2P2,-0.371428571,0.497222222
8434,ZNF567,0.428571429,0.419444444
8435,STX19,0.428571429,0.419444444
8436,KRT2,0.428571429,0.419444444
8437,HFM1,0.428571429,0.419444444
8438,UTP3,0.428571429,0.419444444
8439,MAGEB6,0.428571429,0.419444444
8440,SBK3,-0.371428571,0.497222222
8441,PWRN2,-0.371428571,0.497222222
8442,KLF16,0.428571429,0.419444444
8443,RETREG2,0.428571429,0.419444444
8444,ODF3L2,-0.371428571,0.497222222
8445,CENPP,0.428571429,0.419444444
8446,FFAR4,0.428571429,0.419444444
8447,LINC00857,-0.371428571,0.497222222
8448,LOC100131496,-0.371428571,0.497222222
8449,ACTL8,-0.371428571,0.497222222
8450,DDI2,-0.371428571,0.497222222
8451,S100A13,-0.371428571,0.497222222
8452,NVL,-0.371428571,0.497222222
8453,DOC2B,0.428571429,0.419444444
8454,SAA1,-0.371428571,0.497222222
8455,RET,0.428571429,0.419444444
8456,UBQLNL,-0.371428571,0.497222222
8457,ADGRG2,-0.371428571,0.497222222
8458,RNF5P1,0.428571429,0.419444444
8459,CATSPER2P1,0.428571429,0.419444444
8460,KLK6,-0.371428571,0.497222222
8461,PRTN3,0.428571429,0.419444444
8462,GIN1,-0.371428571,0.497222222
8463,MRPS10,0.428571429,0.419444444
8464,COL9A3,0.428571429,0.419444444
8465,PNPLA7,-0.371428571,0.497222222
8466,CCNYL1,0.428571429,0.419444444
8467,SFT2D2,-0.371428571,0.497222222
8468,C1orf43,0.428571429,0.419444444
8469,SNORD114-2,0.428571429,0.419444444
8470,CPEB2,0.428571429,0.419444444
8471,FAM53B,-0.371428571,0.497222222
8472,INPP5J,-0.371428571,0.497222222
8473,BOD1L1,-0.371428571,0.497222222
8474,ZNF775,-0.371428571,0.497222222
8475,TBC1D25,0.428571429,0.419444444
8476,RDH12,0.428571429,0.419444444
8477,RAPGEF5,0.428571429,0.419444444
8478,NAT1,-0.371428571,0.497222222
8479,CXCR2,0.428571429,0.419444444
8480,DNAH3,-0.371428571,0.497222222
8481,BAG3,-0.371428571,0.497222222
8482,UBALD2,-0.371428571,0.497222222
8483,SERHL2,-0.371428571,0.497222222
8484,PARK7,0.428571429,0.419444444
8485,TNFRSF17,0.428571429,0.419444444
8486,FLVCR1,-0.371428571,0.497222222
8487,LCA5L,0.428571429,0.419444444
8488,UCK1,-0.371428571,0.497222222
8489,OXSM,-0.371428571,0.497222222
8490,TAF7L,0.428571429,0.419444444
8491,CIAO2B,-0.371428571,0.497222222
8492,UBE4A,0.428571429,0.419444444
8493,TP53BP2,-0.371428571,0.497222222
8494,OFD1,-0.371428571,0.497222222
8495,ZNF580,-0.371428571,0.497222222
8496,STIM2,-0.371428571,0.497222222
8497,ETF1,-0.371428571,0.497222222
8498,GLIDR,-0.371428571,0.497222222
8499,LINC02817,0.428571429,0.419444444
8500,DLG5-AS1,-0.371428571,0.497222222
8501,DMPK,-0.371428571,0.497222222
8502,USP32P2,0.428571429,0.419444444
8503,NPY6R,0.428571429,0.419444444
8504,ZNF865,0.428571429,0.419444444
8505,TTLL10-AS1,-0.371428571,0.497222222
8506,ZNF41,0.428571429,0.419444444
8507,TF,-0.371428571,0.497222222
8508,BNIP2,-0.371428571,0.497222222
8509,LNP1,-0.371428571,0.497222222
8510,LYPD3,0.428571429,0.419444444
8511,GLRA3,0.428571429,0.419444444
8512,PLP2,0.428571429,0.419444444
8513,FAM86C2P,-0.371428571,0.497222222
8514,EID2B,-0.371428571,0.497222222
8515,RPH3A,0.428571429,0.419444444
8516,HTATSF1P2,-0.371428571,0.497222222
8517,NXPH3,0.428571429,0.419444444
8518,OR1C1,0.428571429,0.419444444
8519,PRORSD1P,0.428571429,0.419444444
8520,NME1-NME2,0.428571429,0.419444444
8521,TMEM250,-0.371428571,0.497222222
8522,DSN1,0.428571429,0.419444444
8523,OVOL1,0.428571429,0.419444444
8524,SYTL3,-0.371428571,0.497222222
8525,UBA6,0.428571429,0.419444444
8526,LINC02985,-0.371428571,0.497222222
8527,IGBP1P1,0.428571429,0.419444444
8528,KRTAP11-1,0.428571429,0.419444444
8529,MIR1321,0.428571429,0.419444444
8530,CADM1,-0.371428571,0.497222222
8531,ECH1,-0.371428571,0.497222222
8532,PRAMEF7,0.428571429,0.419444444
8533,FAM86B3P,0.428571429,0.419444444
8534,SERPINA10,-0.371428571,0.497222222
8535,KRTAP13-4,0.428571429,0.419444444
8536,C5orf60,-0.371428571,0.497222222
8537,TMCO2,-0.371428571,0.497222222
8538,IGSF9B,-0.371428571,0.497222222
8539,TOR4A,-0.371428571,0.497222222
8540,MRPS16,-0.371428571,0.497222222
8541,TMLHE,-0.371428571,0.497222222
8542,CFAP206,-0.371428571,0.497222222
8543,DNAJC13,0.428571429,0.419444444
8544,PC,-0.371428571,0.497222222
8545,CPNE8,0.428571429,0.419444444
8546,ASIC4,-0.371428571,0.497222222
8547,ARPP21,-0.371428571,0.497222222
8548,MGLL,-0.371428571,0.497222222
8549,LRCH2,0.428571429,0.419444444
8550,OR51D1,0.428571429,0.419444444
8551,UPK3A,-0.371428571,0.497222222
8552,LYPD1,-0.371428571,0.497222222
8553,SORCS3,0.428571429,0.419444444
8554,AGO4,-0.371428571,0.497222222
8555,GUCA1A,0.428571429,0.419444444
8556,ZNF564,-0.371428571,0.497222222
8557,ABCC3,-0.371428571,0.497222222
8558,KIF3C,0.428571429,0.419444444
8559,FGFR4,-0.371428571,0.497222222
8560,NUP155,0.428571429,0.419444444
8561,EDRF1,0.428571429,0.419444444
8562,CTU2,0.428571429,0.419444444
8563,ABCB9,-0.371428571,0.497222222
8564,TSEN34,-0.371428571,0.497222222
8565,ARHGEF38,-0.371428571,0.497222222
8566,ZNF449,0.428571429,0.419444444
8567,GNPTAB,0.428571429,0.419444444
8568,CNOT1,-0.371428571,0.497222222
8569,RP1L1,-0.371428571,0.497222222
8570,ITIH2,-0.371428571,0.497222222
8571,GABARAP,-0.371428571,0.497222222
8572,TMEM241,-0.371428571,0.497222222
8573,FRAS1,0.428571429,0.419444444
8574,COL12A1,0.428571429,0.419444444
8575,OR10A3,0.428571429,0.419444444
8576,GAS2L2,-0.371428571,0.497222222
8577,AGRN,0.428571429,0.419444444
8578,DUSP21,0.428571429,0.419444444
8579,MRPS7,0.428571429,0.419444444
8580,ALDH1L1,-0.371428571,0.497222222
8581,DNAAF9,0.428571429,0.419444444
8582,MESTIT1,-0.371428571,0.497222222
8583,TUT1,-0.371428571,0.497222222
8584,FBXL4,-0.371428571,0.497222222
8585,XYLB,-0.371428571,0.497222222
8586,RSPH3,0.428571429,0.419444444
8587,NUP205,-0.371428571,0.497222222
8588,KDELR2,0.428571429,0.419444444
8589,STPG3-AS1,-0.371428571,0.497222222
8590,COL1A2,-0.371428571,0.497222222
8591,FUT3,0.428571429,0.419444444
8592,COPRS,0.428571429,0.419444444
8593,ARID1A,-0.371428571,0.497222222
8594,WDR70,0.428571429,0.419444444
8595,SCAPER,-0.371428571,0.497222222
8596,WDR27,0.428571429,0.419444444
8597,PDXK,-0.371428571,0.497222222
8598,CUEDC2,0.428571429,0.419444444
8599,OR2T11,0.428571429,0.419444444
8600,RBM26,0.428571429,0.419444444
8601,NPSR1,-0.371428571,0.497222222
8602,KIZ,-0.371428571,0.497222222
8603,RWDD1,0.428571429,0.419444444
8604,LUM,-0.371428571,0.497222222
8605,MAST3,0.428571429,0.419444444
8606,NEFH,0.428571429,0.419444444
8607,LPAR5,-0.371428571,0.497222222
8608,NUDT4B,-0.371428571,0.497222222
8609,EIF4ENIF1,0.428571429,0.419444444
8610,PEX10,-0.371428571,0.497222222
8611,ARHGEF10L,-0.371428571,0.497222222
8612,ORAI3,-0.371428571,0.497222222
8613,PNRC1,-0.371428571,0.497222222
8614,ARPC4,0.428571429,0.419444444
8615,TNPO3,-0.371428571,0.497222222
8616,ORMDL1,0.428571429,0.419444444
8617,ANKRD16,-0.371428571,0.497222222
8618,TEX46,0.428571429,0.419444444
8619,LINC01252,0.428571429,0.419444444
8620,SLC43A1,-0.371428571,0.497222222
8621,NACAD,-0.371428571,0.497222222
8622,EIF6,0.428571429,0.419444444
8623,FAM131A,0.428571429,0.419444444
8624,ZNF16,0.428571429,0.419444444
8625,PDIA3P1,-0.371428571,0.497222222
8626,ATL1,0.428571429,0.419444444
8627,PKD1,0.428571429,0.419444444
8628,FNBP4,0.428571429,0.419444444
8629,MYH13,0.428571429,0.419444444
8630,SHMT1,-0.371428571,0.497222222
8631,RPL12,-0.371428571,0.497222222
8632,BAG1,0.428571429,0.419444444
8633,TBC1D13,-0.371428571,0.497222222
8634,CSTA,0.428571429,0.419444444
8635,DBIL5P,-0.371428571,0.497222222
8636,C5orf15,-0.371428571,0.497222222
8637,TFIP11-DT,0.428571429,0.419444444
8638,SERPINA11,-0.371428571,0.497222222
8639,GPR155,-0.371428571,0.497222222
8640,MKRN3,-0.371428571,0.497222222
8641,LGI2,0.428571429,0.419444444
8642,ST7-OT3,-0.371428571,0.497222222
8643,TAAR1,-0.371428571,0.497222222
8644,ABHD12,-0.371428571,0.497222222
8645,PCDH15,-0.371428571,0.497222222
8646,LINC00879,-0.371428571,0.497222222
8647,WWP2,0.428571429,0.419444444
8648,EBAG9,0.428571429,0.419444444
8649,TMEM266,0.428571429,0.419444444
8650,CD200R1,-0.371428571,0.497222222
8651,AFMID,0.428571429,0.419444444
8652,MUC2,-0.371428571,0.497222222
8653,TSHB,0.428571429,0.419444444
8654,FCGR2B,-0.371428571,0.497222222
8655,CNTFR-AS1,-0.371428571,0.497222222
8656,SNORA66,0.428571429,0.419444444
8657,ICAM3,-0.371428571,0.497222222
8658,KCTD4,0.428571429,0.419444444
8659,ZNF333,0.428571429,0.419444444
8660,PGLYRP4,0.428571429,0.419444444
8661,LRIF1,0.428571429,0.419444444
8662,SH3BGRL2,0.428571429,0.419444444
8663,TBX18,0.428571429,0.419444444
8664,NCOA2,0.428571429,0.419444444
8665,KRBOX5,0.428571429,0.419444444
8666,HERC2,0.428571429,0.419444444
8667,FERMT2,-0.371428571,0.497222222
8668,SNORD67,-0.371428571,0.497222222
8669,FKBP11,-0.371428571,0.497222222
8670,KCNA1,0.428571429,0.419444444
8671,GAPVD1,0.428571429,0.419444444
8672,FGF23,0.428571429,0.419444444
8673,KLK12,0.428571429,0.419444444
8674,C2CD6,-0.371428571,0.497222222
8675,AKR1D1,-0.371428571,0.497222222
8676,TAF7,0.428571429,0.419444444
8677,COPS9,-0.371428571,0.497222222
8678,FAM81B,-0.371428571,0.497222222
8679,IGFLR1,-0.371428571,0.497222222
8680,ARMH3,-0.371428571,0.497222222
8681,TXNL4B,-0.371428571,0.497222222
8682,FHAD1,0.428571429,0.419444444
8683,WARS2,0.428571429,0.419444444
8684,DDO,0.428571429,0.419444444
8685,GHRL,-0.371428571,0.497222222
8686,SKI,-0.371428571,0.497222222
8687,VCX3A,-0.371428571,0.497222222
8688,DLEU2L,0.428571429,0.419444444
8689,ELF5,0.428571429,0.419444444
8690,NUP210P1,-0.371428571,0.497222222
8691,RNF138,0.428571429,0.419444444
8692,KCNK18,0.428571429,0.419444444
8693,TMEM89,-0.371428571,0.497222222
8694,SLA,-0.371428571,0.497222222
8695,TRIM28,0.428571429,0.419444444
